Seat,Nation,County,Region,DominantHandTribe,Archetype_1,Archetype_2,Archetype_3,Archetype_4,Archetype_5,Hand_Muslim,Hand_Left,Hand_Progressives,Hand_Average,Hand_Liberal,Hand_Blues,Hand_Reforms
Congleton,england,Cheshire,North West,Liberal,0.0,33.325250754425326,2.5207887542774894,53.15118181417727,11.002778677119922,0.4395139999999999,6.793530705986796,5.9872971360714535,29.2728673634134,31.565151564257125,4.776022899999999,21.165616330271234
Corby and East Northamptonshire,england,Northamptonshire,East Midlands,Reforms,0.7019769703937904,56.65560597591243,10.317811110890656,26.989161218530143,5.335444724272976,0.6441321,8.108892687804394,9.576135747730206,26.368899696347317,20.872102071065505,6.9109574,27.51888029705259
Coventry East,england,West Midlands,West Midlands,Progressives,21.31711021914762,49.22351722398207,13.445636866714636,5.877270412688412,10.136465277467261,13.4332649,12.02728036718599,24.800172935453123,17.362487550840626,10.73830947447375,4.3205275,17.3179572720465
Coventry North West,england,West Midlands,West Midlands,Average,12.820120665619287,37.62032104787881,9.756289833952616,25.610496892893647,14.19277155965563,7.289521000000001,11.40811731424283,19.21494293330293,21.87984361459911,17.76150295835948,3.1062406,19.339831579495645
Coventry South,england,West Midlands,West Midlands,Progressives,18.65187715187881,13.057264064380918,8.317279872710701,22.973601422026547,36.99997748900302,10.0937811,24.47522773136182,25.93529818842101,6.729088200491916,15.494045404842137,6.2276877,11.044871674883112
Cramlington and Killingworth,england,Northumberland; Tyne and Wear,North East,Average,0.0,48.99818116534321,0.0,37.965794930482076,13.036023904174712,0.6731914,7.919288880182167,5.632042721372441,32.55722244692819,22.477858974688328,4.3277731,26.41262247682887
Crawley,england,West Sussex,South East,Average,11.655018168806599,40.991145167479694,15.842538720165376,20.384690961143846,11.126606982404489,9.7229372,9.498873337776494,14.066492384918028,23.2419079587022,18.62035218127213,6.220544100000001,18.628892837331158
Crewe and Nantwich,england,Cheshire,North West,Average,0.4403284398500706,52.02726665526952,8.969313949113626,29.29923148314141,9.26385947262537,1.2656956,8.073579817124925,8.66043443721292,32.3913961256159,19.740373145996884,2.087145,27.78137587404937
Croydon East,england,London (Croydon),London,Progressives,10.36556354404802,27.754259765216904,29.518432827053736,22.81393974239065,9.547804121290694,7.938935499999999,10.18489610434661,32.05005495896667,11.20390364022998,21.62310957487833,6.4660495,10.533050721578412
Croydon South,england,London (Croydon),London,Liberal,11.957313901019072,4.145890539258615,23.873638226997354,45.54511173154597,14.478045601178987,6.600421600000001,7.894352305107037,22.850239028100525,13.008603109422523,32.17410780470953,9.0240204,8.448255752660392
Croydon West,england,London (Croydon),London,Progressives,19.475772187808875,21.952743757781835,37.272967344922534,5.848314610669355,15.450202098817378,14.3367918,10.82439845095521,47.89443030963899,2.554738835080883,10.884573939849092,8.401031,5.104035664475813
Dagenham and Rainham,england,London (Barking and Dagenham; Havering),London,Progressives,17.718231038042198,42.08038773674912,20.513028453177085,13.848249277999534,5.840103494032063,14.6349443,11.41095162147791,27.07052985776894,15.112005129014534,15.5111481533964,2.853164,13.407256938342218
Darlington,england,County Durham,North East,Average,1.0822494128625517,55.61589893156532,2.9050893129091446,28.618794858607053,11.777967484055921,1.8521182,8.325066957643077,8.968703927195964,36.67460616371596,14.733946725962827,1.258696,28.18686202548217
Dartford,england,Kent,South East,Liberal,9.77771323005631,32.03925722309205,16.35726314549995,31.952319236133004,9.873447165218698,3.6539539,8.335533338689856,21.813670347221013,21.333552858447547,22.66747160480656,5.8039622,16.39185575083503
Daventry,england,Northamptonshire,East Midlands,Liberal,0.0,36.758395630698324,6.077345515211362,46.6712603052253,10.492998548865005,0.8255679,7.53897294818889,7.901357638230007,19.265091721147822,29.10635861021069,13.8034462,21.55920498222258
Derby North,england,Derbyshire,East Midlands,Average,9.9477590172042,38.28268856819317,2.9696535083340962,25.650605881600193,23.149293024668342,5.9737492,12.88459298940252,15.680486438502967,28.30160407353145,14.260250589973069,1.9259025,20.973414208589997
Derby South,england,Derbyshire,East Midlands,Progressives,23.003498217103644,45.34040062271795,9.137567733864842,7.299512361968493,15.219021064345077,19.0865523,12.33787616447669,20.02452866832501,16.119423198300098,12.651134954423735,1.831418,17.949066714474455
Derbyshire Dales,england,Derbyshire,East Midlands,Liberal,0.0,35.11229729630142,0.8491119534110876,51.810817106052006,12.227773644235489,0.3783596,6.544277884170892,7.191911740611847,20.299044254681636,26.365709656698293,16.5136572,22.707039663837342
Dewsbury and Batley,england,West Yorkshire,Yorkshire and the Humber,Muslim,35.23219614801818,39.27061958603553,0.0,9.731974944634265,15.765209321312012,43.6788144,12.96452543162615,6.92635914528087,6.61217255617504,13.14458290686969,1.0416339,15.631911660048248
Didcot and Wantage,england,Oxfordshire,South East,Liberal,1.3107755311450051,29.048821989757244,8.125078474469433,46.763775141088196,14.751548863540126,1.0337231,7.50066970265202,9.698680360085078,24.27231087142266,28.81956019193194,10.1565956,18.518460173908306
Doncaster Central,england,South Yorkshire,Yorkshire and the Humber,Average,4.071650417076953,60.621631384272725,10.55029572023825,17.418015173851757,7.338407304560303,4.8305259000000005,8.451143339389573,11.333345380736116,32.80766033290679,12.94705985194791,2.1293934,27.50087179501961
Doncaster East and the Isle of Axholme,england,Lincolnshire; South Yorkshire,Yorkshire and the Humber,Reforms,0.27217085343915987,58.3603674606539,1.4360774252172062,34.48629528212913,5.445088978560616,1.0610589,7.757744717438299,5.813557969633216,25.641103664788744,19.46871790320443,10.1264056,30.131411244935308
Doncaster North,england,South Yorkshire,Yorkshire and the Humber,Reforms,0.3178260474637997,68.65450092777935,2.4438136818564473,22.428640484641967,6.155218858258429,0.472537,8.817676436980813,6.195146880655144,30.76123854229212,15.554183761443127,4.018839400000001,34.18037797862879
Dorking and Horley,england,Surrey,South East,Liberal,0.5673111680644182,24.181160641994605,10.503950030337988,53.795718799999314,10.95185935960368,1.5423644,7.148485435639082,8.90956948873072,25.471347837939675,32.82214586675505,8.732999800000002,15.373087170935474
Dover and Deal,england,Kent,South East,Average,0.0,51.75967160284949,3.333672357611089,35.550149727934816,9.356506311604608,0.6432397000000001,7.545225148381125,8.065227278245905,32.57315190607724,18.050678061685737,6.343718500000001,26.77875940560998
Droitwich and Evesham,england,Worcestershire,West Midlands,Average,0.0,46.037664935050266,6.482423401578921,41.14549124856811,6.3344204148027075,0.6510825,7.281777654586173,6.669358786802681,27.32820207222406,25.34834521134969,8.4349566,24.286277175037405
Dudley,england,West Midlands,West Midlands,Average,11.017359499945897,63.24837940746806,3.908888043309193,13.745377803695321,8.079995245581525,7.5866508,9.801061999850416,11.56930365930959,32.66683297365674,10.462716957379728,1.1299081999999998,26.78352540980353
Dulwich and West Norwood,england,London (Lambeth; Southwark),London,Progressives,3.456825243049376,12.962070607669162,38.38321676561788,18.249216864283177,26.948670519380414,7.5750927,10.57765421537876,45.37227217727565,5.909005851620293,18.303964752270826,4.9780441,7.28396620345446
Dunstable and Leighton Buzzard,england,Bedfordshire,Eastern,Average,3.213131703742813,39.950003872229765,12.143249910015887,36.21811841066538,8.475496103346146,2.0902406,7.96503903462058,10.94155828990774,30.680833039527485,25.29332307908303,2.4536661,20.575339856861163
Ealing Central and Acton,england,London (Ealing; Hammersmith and Fulham),London,Progressives,8.267090971712532,0.0,52.17491532207866,14.96762876389282,24.590364942315983,16.6387265,12.48876189458874,38.39480123192483,0.6746579253832863,18.04810207786389,8.5140804,5.2408699702392365
Ealing North,england,London (Ealing),London,Progressives,22.670153381551053,12.675384988513219,43.407717407356486,10.107065569274676,11.139678653304562,20.3465982,11.97444015666952,32.302402693276235,2.459343896137412,16.385383498484103,11.003444,5.528387555432737
Ealing Southall,england,London (Ealing),London,Progressives,45.86804697097955,2.6985870309109377,12.525829129814033,11.901679319150585,27.005857549144896,19.3167443,13.17800253088742,40.90180974561315,0.0,10.289035618594085,11.3881443,4.926263504905342
Earley and Woodley,england,Berkshire,South East,Liberal,15.088714913155963,9.373777930093322,13.278033061251854,40.721332218360075,21.538141877138788,8.564617700000001,12.472647702407,15.212681258867423,11.394782813298178,30.40323983925329,9.6042068,12.34782388617411
Easington,england,County Durham,North East,Reforms,0.0,73.33352976942598,0.8897614207117174,19.174412293106357,6.602296516755936,0.3359162,9.73761842259158,5.306666234575062,27.924701370172784,13.453929612339948,7.897,35.34416816032062
East Grinstead and Uckfield,england,East Sussex; West Sussex,South East,Liberal,0.29478427085077474,27.2191184192348,6.114632669705298,54.61436598964472,11.757098650564405,0.9141303,7.254041109558964,7.927314881337327,25.23538863320269,30.77228705642315,10.7667838,17.130054219477863
East Ham,england,London (Newham),London,Muslim,50.63046362870486,10.981374990395663,6.200238421228998,0.662457912676852,31.525465046993634,47.1373842,16.57817225379988,20.27384305598724,0.0,2.8013082472677366,10.8379044,2.371387842945153
East Hampshire,england,Hampshire,South East,Liberal,0.0,27.57298562527261,3.5626727580944935,56.46788149809806,12.396460118534828,0.477679,6.971246430705882,7.576896422682938,25.59017746905633,32.814243744585355,8.426860900000001,18.14289603296948
East Surrey,england,Surrey,South East,Liberal,2.2177131311334812,24.8805278562469,11.2600347350282,51.41491470498396,10.226809572607456,1.546948,7.946754239731248,9.588145050331388,23.5016913065744,33.543268861695125,9.0395468,14.83364574166784
East Thanet,england,Kent,South East,Average,1.8764038032395423,51.38451467477182,5.329692969910258,29.45450092254673,11.954887629531664,1.6940442,8.145896656534955,11.011378619953934,38.97698337617072,13.51031168443363,0.8051468,25.85623866290676
East Wiltshire,england,Wiltshire,South West,Liberal,0.12423769586667573,39.313889205783944,7.961913134848213,42.735399254651504,9.864560708849652,0.6049284,9.305063337707098,13.53239854188098,20.4788917784264,20.838268471008075,14.7389367,20.50151277097744
East Worthing and Shoreham,england,West Sussex,South East,Average,1.0833073995048745,37.3050392963229,3.0978995386690844,44.63746398632984,13.876289779173309,1.4313964,7.636880422858273,7.8827701226966385,35.58942054635301,24.520529640026965,0.7739176999999999,22.165085168065115
Eastbourne,england,East Sussex,South East,Average,0.788787585234662,42.3295609845814,7.487064020716411,34.33908994549476,15.055497463972761,2.2274453,8.696166447843096,11.738442467744878,38.091253805423,15.503136719223685,1.1883937,22.555161559765335
Eastleigh,england,Hampshire,South East,Average,2.8864824657024886,32.172215539627445,2.9312061050787332,46.583751534362705,15.426344355228622,1.3424827,8.001569961405114,8.82012764442807,32.086483241675694,27.34935374268042,1.5333582,20.86662450981069
Edmonton and Winchmore Hill,england,London (Enfield),London,Progressives,15.964041373138208,35.13019240181409,42.92053789089909,2.0064429049125194,3.9787854292360993,22.8226926,11.47314941504651,39.99992569262918,1.7764666393079835,12.37477249302811,4.9658381,6.587155059988228
Ellesmere Port and Bromborough,england,Cheshire; Merseyside,North West,Average,0.0,55.74648420905651,4.00934132469629,31.200995741251976,9.043178724995226,0.8912806000000001,8.50255902261846,5.969761079628884,33.190719940359855,20.74397232263029,0.4867771,30.2149299347625
Eltham and Chislehurst,england,London (Bromley; Greenwich),London,Liberal,5.595639754827603,25.69601245350328,25.69611569419637,28.651853491374325,14.360378606098422,5.4745517,9.852672453174954,21.559056752748944,21.76900164271281,24.994081599690887,3.828292,12.522343851672408
Ely and East Cambridgeshire,england,Cambridgeshire,Eastern,Liberal,0.0,34.627081245354994,9.23978361583863,44.32572215425999,11.807412984546389,0.7111094,7.270222352715307,9.161031621965064,19.324127380291458,28.38244138445109,14.661539,20.489528860577074
Enfield North,england,London (Enfield),London,Progressives,12.78354375684027,36.49066884931649,41.916155900973,5.3017680470275526,3.50786344584267,17.7202569,11.77371494208865,36.19880099677959,3.948211357682567,14.880532115608537,6.1433966,9.335087087840654
Epping Forest,england,Essex,Eastern,Liberal,6.061570645570223,28.4975137755054,19.404576207385908,38.66553805642701,7.370801315111455,4.220712799999999,8.732076296395206,13.52870338182314,21.22050019721982,28.461182402540945,9.3032949,14.533530022020903
Epsom and Ewell,england,Surrey,South East,Liberal,5.923064240372211,13.44014583728385,16.34621136339394,49.6915514208988,14.599027138051191,4.1091064,8.540162980209532,11.54826063665345,27.58578974258592,30.66196091594417,5.5134844,12.041234924606918
Erewash,england,Derbyshire,East Midlands,Reforms,0.14121214294373832,53.94566079247628,0.0,31.736586111494574,14.176540953085418,0.4612556,8.592848904267592,7.308739215143429,31.04395186043516,19.33668082297665,2.1810862,31.07543739717717
Erith and Thamesmead,england,London (Bexley; Greenwich),London,Progressives,11.325721169624005,34.18108252443483,39.459175710115325,4.20733098236264,10.826689613463218,8.7820166,11.79399791725837,45.06100916072404,7.308456450945613,12.771033747635242,4.513629,9.769857123436744
Esher and Walton,england,Surrey,South East,Liberal,2.937839269864453,10.501153610747457,23.221768272626868,52.479444826083,10.85979402067822,2.6328829,7.069320521619761,11.84479983508922,23.08338469885615,36.9200432384197,7.5743143,10.875254506015164
Exeter,england,Devon,South West,Left,1.3289021517487147,25.453964150267755,0.0,30.296811269884905,42.92032242809863,2.2675425,28.00437240526452,11.633272030030874,25.65812338740541,13.32072426367808,1.2561753,17.859790113621116
Exmouth and Exeter East,england,Devon,South West,Average,0.0,37.03945604813009,0.3602837491382971,49.13914201259443,13.461118190137192,0.7224984999999999,8.31903945111492,7.718664701372158,31.43207459694912,23.79185476092972,5.823245,22.192622989634085
Fareham and Waterlooville,england,Hampshire,South East,Average,0.0,41.039319941616974,0.0,48.24487520699028,10.715804851392743,0.6487263,7.608445204399652,6.398383710154391,32.9830089987217,25.397091936774945,3.4334232000000005,23.53092064994931
Farnham and Bordon,england,Hampshire; Surrey,South East,Liberal,0.19388153913574604,24.19640228869084,8.881938489347954,53.71500444182418,13.012773241001286,1.3742926,8.37576374745416,8.221197291160214,25.804616102878413,33.62294245204421,6.6329501,15.968237706463007
Faversham and Mid Kent,england,Kent,South East,Average,0.9972017525657566,44.735120174690465,6.768091360950507,40.37413595894917,7.125450752844105,1.092135,7.60690890355504,7.439256783429417,27.791300156108363,25.96471210658212,7.272641900000001,22.83304515032506
Feltham and Heston,england,London (Hounslow),London,Progressives,36.88410970805426,19.112248244975692,22.678049927254566,6.444182368787055,14.881409750928434,17.787808,12.150290957923,31.93598153695461,6.3799833270627175,12.514854833349489,11.4706742,7.760407144710198
Filton and Bradley Stoke,england,Gloucestershire,South West,Average,5.7235012054028775,21.139160498109938,4.820741836599037,42.19401797470032,26.122578485187827,2.7976523,15.162443144899193,12.745689706302269,26.190806336253843,23.581391034958184,2.8346294,16.687388077586505
Finchley and Golders Green,england,London (Barnet),London,Blues,4.8658808284573,2.6450024261505756,71.27961654411564,16.1716357092203,5.037864492056193,10.9254957,9.346103369165558,22.76353413108089,0.0,15.262183231948734,36.0439937,5.65868986780482
Folkestone and Hythe,england,Kent,South East,Average,0.1533804816008957,45.63282826478463,7.045325396982571,36.51657162289744,10.65189423373446,1.1063682,7.473865082175783,9.570137591684922,32.415038198028086,16.99931805648576,7.5367593,24.89851357162545
Forest of Dean,england,Gloucestershire,South West,Reforms,0.0,46.66963265543925,0.0,44.54602617330218,8.78434117125856,0.2763185,8.000051872600897,5.408269769087832,23.26940720957529,23.20475667920271,13.5380698,26.303126169533265
Frome and East Somerset,england,Somerset,South West,Reforms,0.0,41.57535140022686,1.9974399036684065,44.664124519892596,11.763084176212143,0.2897544,8.494950037606092,6.667661081813668,25.037605124045957,24.8420574163677,9.1578169,25.510155040166588
Fylde,england,Lancashire,North West,Average,0.0,34.72680838494663,3.9339715194012608,52.89681214979216,8.442407945859953,0.6865393,6.422202776529566,8.557984307354861,31.54856479178929,26.75626112952772,5.0876028,20.94084489479856
Gainsborough,england,Lincolnshire,East Midlands,Reforms,0.0,48.338009731356536,0.10502732118613672,43.340953319984926,8.216009627472404,0.4025139,7.016173041623238,7.212633909898478,21.774130513465565,21.61734131768528,15.3120755,26.665131817327435
Gateshead Central and Whickham,england,Tyne and Wear,North East,Average,0.6539224953336944,53.18670083673609,9.19941093448634,22.163962644902956,14.796003088540935,2.8597381,10.39656230816451,10.749991604360773,30.13860066451372,16.54830463468581,3.3777744000000003,25.9290282882752
Gedling,england,Nottinghamshire,East Midlands,Average,3.3817003180762994,37.288996937689674,2.051905425912091,41.611932275534805,15.66546504278714,2.3624618,7.599898377672113,10.2066279070958,32.62100734066601,23.061896146181443,1.3861845000000002,22.761923928384647
Gillingham and Rainham,england,Kent,South East,Average,6.730808879311365,44.42871035818307,3.961933790172852,32.623879114830864,12.254667857501843,2.9478458,9.867380459909953,14.561708591301088,33.434616983785645,15.733816426089238,1.5302814,21.92435033891407
Glastonbury and Somerton,england,Somerset,South West,Reforms,0.0,40.93617351921285,1.4149165720818027,48.27940587555015,9.369504033155202,0.3327425,7.594227083686415,7.13516550980645,18.66601790212681,24.023005415370328,17.994408200000002,24.25443338901
Gloucester,england,Gloucestershire,South West,Average,5.463094251347693,47.99678400078087,6.654433169201054,25.76471602132421,14.120972557346164,5.1008049,11.39026376793434,12.36776038728946,31.161663561632334,14.980236741151591,0.9646512,24.034619441992277
Godalming and Ash,england,Surrey,South East,Liberal,0.006238659657933717,23.998107572612412,11.219244630243018,54.0717631236505,10.70464601383614,0.9069237,7.355321097464579,8.602923045858052,26.73344503839118,33.1709110836035,7.852064700000001,15.378411334682689
Goole and Pocklington,england,East Riding of Yorkshire,Yorkshire and the Humber,Reforms,0.0,43.75817131921258,2.2774418003778227,45.10660946216661,8.857777418242986,0.6353719,7.275147323155312,6.790606717251397,23.49818659644357,24.7594669791638,11.5581571,25.483063383985925
Gorton and Denton,england,Greater Manchester,North West,Muslim,23.86518687251377,40.332062285896,9.707016517802717,8.443404773914073,17.652329549873432,28.3850822,12.4233181008969,18.48709709179572,12.1740169207921,12.324110616891597,0.5681654,15.638209669623674
Gosport,england,Hampshire,South East,Average,0.0,49.46228511639366,0.0,40.53858680042332,9.999128083183017,0.5266329000000001,9.111669330897447,8.298570928418915,34.44277678530267,20.491446301049056,0.3033485999999999,26.825555154331923
Grantham and Bourne,england,Lincolnshire,East Midlands,Average,0.0,49.88678510507634,4.246476662379772,39.377310733540114,6.489427499003776,0.5745673,7.034239183753539,7.909826538921154,28.49655837741767,21.585504061917018,8.1191207,26.280183837990613
Gravesham,england,Kent,South East,Progressives,13.703846144683778,43.13605374204711,9.608992613680591,26.120051561894385,7.431055937694129,3.1113481,9.375483533094489,22.846108690460827,22.02312693058656,18.27397204282212,4.3858745,19.98408620303601
Great Grimsby and Cleethorpes,england,Lincolnshire,Yorkshire and the Humber,Reforms,1.5788236682286212,71.90336056374491,0.33543227407521714,15.075585367376467,11.106798126574773,1.3143442,9.01677181104786,7.321049055756224,34.20847774358066,10.242699358510144,0.2503695,37.64628833110512
Great Yarmouth,england,Norfolk,Eastern,Reforms,0.4430500921421491,68.66023055975327,1.7521010737871254,21.61932673423089,7.525291540086562,0.7248411,8.110976723520833,7.2717374117458045,31.187391720040367,12.204972098308106,7.3750938,33.12498714638489
Greenwich and Woolwich,england,London (Greenwich),London,Progressives,5.939177822373811,4.8825999294516915,39.523984701044476,17.300568140516948,32.35366940661308,9.0910639,11.12995205652281,44.16128177639408,5.634232157528345,16.921709260996256,6.159855599999999,6.901905248558497
Guildford,england,Surrey,South East,Liberal,2.707221695276297,10.626712882639174,13.533548254063483,43.25741346480855,29.875103703212485,2.5300778,18.25567172101825,13.628561536597845,21.766108425306896,24.63430949072173,7.7478792,11.43739182635527
Hackney North and Stoke Newington,england,London (Hackney),London,Progressives,7.809290043404961,20.511336095069073,48.38086877074795,2.932622505445975,20.36588258533204,13.4671621,12.3795211353544,40.34786800942312,0.0,12.23151176200096,14.3957753,7.178161693221526
Hackney South and Shoreditch,england,London (Hackney),London,Progressives,3.4690732265739834,9.279275274115742,44.22152821363844,6.323425212581774,36.706698073090074,13.3331556,12.30242360379342,50.83217747881072,0.0,13.808972335833293,3.9688327,5.754438281562561
Halesowen,england,West Midlands,West Midlands,Average,9.10601913911735,48.91275092292592,6.115599679668528,26.688745862136827,9.176884396151372,7.778375899999999,9.135302525011893,10.642877523146073,26.276095598528443,20.607464175631456,0.502477,25.05740727768213
Halifax,england,West Yorkshire,Yorkshire and the Humber,Average,14.807801809121331,45.70311009682652,0.0,24.439009784297518,15.05007830975463,16.653188699999998,9.902580274557147,9.062402012501025,24.522039207092437,15.4933016062492,1.7122444000000003,22.65424379960021
Hamble Valley,england,Hampshire,South East,Liberal,0.0,29.04209968981511,2.5468306362590276,54.37101426304991,14.040055410875949,0.5695195,7.730684998887409,7.914080072116037,30.14159769909344,33.15430190365325,1.5456207000000002,18.944195126249863
Hammersmith and Chiswick,england,London (Hammersmith and Fulham; Hounslow),London,Progressives,2.001318955267412,0.0,49.48555037612682,20.877298597985636,27.635832070620133,11.6027566,11.96110243773022,38.92853384366427,1.031608312987288,21.496195271765515,9.0429472,5.936856333852705
Hampstead and Highgate,england,London (Camden; Haringey),London,Progressives,0.0,0.0,60.81196509450512,16.33990228510666,22.848132620388238,11.5029559,11.00197074992221,31.31346154822883,0.0,15.24555780037548,26.3424211,4.593632901473474
"Harborough, Oadby and Wigston",england,Leicestershire,East Midlands,Liberal,17.016005201067877,21.102446550010598,0.48488091133975697,44.333553633037766,17.063113704544,6.830889399999999,9.91522471257694,13.874497362686425,14.97546132710022,25.85182021671654,11.342599,17.20950798091988
Harlow,england,Essex,Eastern,Average,3.902031089784424,51.65763702962731,13.884567214577576,22.787487943907937,7.768276722102748,3.5313175,9.054102958472816,12.655250615651468,29.64177507460093,19.69999889285277,3.1785961,22.238958858422027
Harpenden and Berkhamsted,england,Hertfordshire,Eastern,Liberal,1.1493627562485504,12.834623613772402,15.387868769289856,58.8251018268101,11.803043033879087,1.0857569,6.842491041372564,9.434426399579277,19.61588102899313,40.47189537338286,10.5123438,12.037205456672163
Harrogate and Knaresborough,england,North Yorkshire,Yorkshire and the Humber,Average,0.0,30.076160055649982,6.186816143611158,49.99548267750118,13.741541123237674,0.6769978999999999,7.399514940309393,10.212629366226032,32.58856898724581,26.76616532769465,2.9956684000000005,19.360455078524105
Harrow East,england,London (Brent; Harrow),London,Blues,35.861793781215596,0.0,32.606706649024545,21.49549426147825,10.036005308281629,15.0911658,10.4962270855542,19.429383129553607,0.0,15.49879658411276,35.8327782,3.651649200779426
Harrow West,england,London (Harrow),London,Blues,32.07335759456805,0.0,36.032601860362746,17.182237596979068,14.711802948090135,17.774995099999998,10.86249644352312,24.160553152976284,0.0,15.31883080681872,28.2717986,3.611325896681879
Hartlepool,england,County Durham,North East,Average,0.6974604980477465,66.76952048453717,1.3080540542948946,21.20919901926378,10.015765943856396,1.313652,9.82228564016083,6.525403720078756,35.722803402862894,13.640263956141723,0.8896211,32.0859701807558
Harwich and North Essex,england,Essex,Eastern,Liberal,0.0,41.0070413074315,1.6105060694365378,44.28656141757703,13.095891205554938,0.8521569,9.237639015935684,8.253259173841123,20.96402938169197,24.29313606206617,12.963301,23.43647846646505
Hastings and Rye,england,East Sussex,South East,Average,0.7988866126705536,43.93080919221606,5.152744613552359,33.8054311436505,16.31212843791053,1.7363596,7.72432769304938,11.19960120803154,36.19082733238705,15.362005735896028,3.8001982,23.986680230636008
Havant,england,Hampshire,South East,Average,0.0,53.12345867510629,0.0,36.95241149244012,9.92412983245359,0.5304983999999999,8.081248477232208,5.927287814559408,35.70721536810454,21.807441775415693,0.7515894000000001,27.194718764688147
Hayes and Harlington,england,London (Hillingdon),London,Progressives,43.08299116089334,13.690401112653724,17.29225751318433,6.891349896274805,19.043000316993787,19.9750006,13.95606854500356,36.95794500666092,0.0,9.585559925325162,12.9039486,6.621477323010354
Hazel Grove,england,Greater Manchester,North West,Average,0.601399839328316,36.916589619118014,2.8648072115599255,48.594387743505045,11.022815586488695,1.4134463,7.298976560777231,5.970878279956352,33.90517445202448,28.962067878039285,0.6793859,21.770070629202657
Hemel Hempstead,england,Hertfordshire,Eastern,Average,6.243785031677659,42.31745960226436,9.981250847305974,27.98151664025369,13.475987878498325,4.3679875,8.545198589837675,12.064488826431472,41.25314252944712,12.15219733013447,3.2651306,18.35185462414927
Hendon,england,London (Barnet),London,Progressives,12.723390084511854,9.543070435063848,58.919181368518956,8.197846877176024,10.616511234729307,16.5422439,11.54318384179201,28.973770168412425,0.0,13.124968893783816,24.439704,5.376129196011761
Henley and Thame,england,Oxfordshire,South East,Liberal,0.0,22.020366696822087,9.542719274567112,56.636245489115964,11.800668539494836,0.8095422999999999,7.137987627824768,9.212470195666906,15.83768601926937,34.06851373889979,17.291044,15.642756118339172
Hereford and South Herefordshire,england,Herefordshire,West Midlands,Average,0.0,51.223450281562044,4.7597685429053325,36.13936786927069,7.877413306261929,0.5420756,7.666599658257104,8.037770232634154,32.433258419925906,18.269114838871705,6.2792184,26.77196285031113
Herne Bay and Sandwich,england,Kent,South East,Average,0.0,45.52922101215257,2.1446151902963004,43.90095352823919,8.425210269311947,0.7463893,7.625546889861116,7.345395096201888,33.05388012403931,22.08136379134234,3.9080194000000006,25.239405398555352
Hertford and Stortford,england,Hertfordshire,Eastern,Liberal,1.4441078155376441,25.195753204375894,12.423408097566881,46.779284144955156,14.157446737564424,1.4787273,7.529268348782099,11.377024001179032,29.968743826130847,30.13346655498603,3.3517795,16.160990468921995
Hertsmere,england,Hertfordshire,Eastern,Liberal,2.1193355567543795,25.57780794195958,41.18970614100738,30.589069393424957,0.5240809668537014,3.5700797,8.62019711469789,15.03103118723151,3.808851893604924,29.438996951002384,27.2839967,12.246846453463284
Hexham,england,Northumberland; Tyne and Wear,North East,Liberal,0.0,35.19240220685963,1.34522613691969,51.58545375117342,11.876917905047266,0.6353791999999999,6.888220563993497,7.834707464080951,23.77889645361219,26.722240638172003,12.7909584,21.349597280141342
Heywood and Middleton North,england,Greater Manchester,North West,Average,8.850794514839427,53.90620714731581,7.84111735060844,23.005693766793712,6.396187220442613,10.4122991,9.576390533281824,10.4988699424638,26.743388294974267,18.07465150263185,0.6303024,24.064098226648262
High Peak,england,Derbyshire,East Midlands,Average,0.0,38.69200952550421,0.17248337145553258,45.963073283698684,15.172433819341578,0.2628251,7.054075004677758,6.967789261115949,28.980642169489386,25.020748701440283,6.1351,25.578819763276627
Hinckley and Bosworth,england,Leicestershire,East Midlands,Average,0.589052784207807,44.74566691009808,2.01523783486972,42.27462777399944,10.37541469682495,0.6484413,7.428312559688513,7.149449957365399,26.73375033979937,25.568183603371143,6.3253349000000005,26.14652733977557
Hitchin,england,Bedfordshire; Hertfordshire,Eastern,Liberal,4.061964544832635,24.13870077316767,8.03011832741824,47.68426565241282,16.084950702168644,1.5124348,7.391807679992102,12.42826282162046,24.417178264881898,29.30025946270364,8.6842739,16.265783070801895
Holborn and St Pancras,england,London (Camden),London,Progressives,9.0915420645576,0.0,30.00137195988191,8.833098846841606,52.07398712871887,19.7159053,25.38584520214413,32.38728552936662,0.0,11.960984096616464,5.4332821,5.116697771872788
Honiton and Sidmouth,england,Devon,South West,Liberal,0.0,38.617636894381974,0.0,52.90365336385858,8.478709741759442,0.3589,6.092326615331381,6.5555461102533865,23.39597183106312,24.64931092207955,15.154197300000002,23.79374722127256
Hornchurch and Upminster,england,London (Havering),London,Average,7.271970292232144,37.64543949679992,14.101298024586972,36.15122478105692,4.830067405324037,4.0041669,9.149182798191722,14.589902742468633,27.61283049038116,24.112237092326332,3.656423,16.875256976632155
Hornsey and Friern Barnet,england,London (Barnet; Haringey),London,Progressives,2.619710954527346,0.0,40.54949713224595,31.74869705822987,25.08209485499684,7.603224,8.562326256488463,32.05664854795122,10.095907578095918,25.57785075328244,9.5018816,6.60216126418196
Horsham,england,West Sussex,South East,Liberal,0.7615812353019452,26.033158349981615,7.783438578503961,51.383641978927955,14.038179857284518,1.0925963,7.235269301082821,9.326746193225866,26.135514502008306,31.09705104596124,8.1863759,16.926446757721763
