PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,Seat,GMM_label
-11.924593001456588,1.1311304611715074,3.00224455456717,-3.5932957226012334,-5.816514572207299,1.823769588726854,-3.0120206148454836,7.473674574135627,-7.046154804353024,2.402496863211646,3.596028284160057,0.48214079437576435,Bethnal Green and Stepney,3
3.8773236060255174,-0.3741243327736852,-0.30508551696410113,-0.40810302269112314,0.16112940121099986,0.7744654249208752,-0.3221837471814234,1.071153996598551,1.0484535947723745,-0.062097155359048126,0.339714375675668,-0.07889516546770552,Beverley and Holderness,6
3.672359742275783,-0.993862997791148,-1.3408359761879425,-0.06097899256461654,0.15870468584449968,1.0629270029855675,-0.7187366865775487,0.6393583450656458,-0.25383281358699145,-0.8420840700631828,-0.38150762634944296,-1.3862757598667028,Bexhill and Battle,6
-0.7998559742444955,0.31290748454932515,-1.8165793723334578,0.7235452396170894,0.43663536400486364,-1.6119530855531579,-0.10621717652598961,0.2001924396792838,0.15087046427566753,-0.5659615203894772,0.24814131178481072,0.056477244733716805,Bexleyheath and Crayford,4
0.8064154937280014,-1.6983156458182287,-1.0027475943593611,0.10141717272217204,-0.2924308358261508,-0.43079086398520317,-0.4100290705455264,-0.36152576847524753,-0.1030771852029969,-0.15377654303501523,-0.07215151098849605,0.8121413310336805,Bicester and Woodstock,5
1.0598081217577793,0.9391720675013026,1.6916333906881775,0.7558483741218209,0.25510080251728495,0.02884875050703394,-0.3933587936138783,0.12261163374864077,0.2633662719714281,0.29738782192376945,0.646260309780333,0.909289974258687,Birkenhead,1
-6.054206327037623,1.0949469798100764,-0.034201126581865984,-0.5222785379042855,0.4925882642217929,-0.9137568079141222,-0.10066027276980988,-0.8572624848052002,1.2472591391290688,0.5785629394554561,0.5000215312099632,-0.8406641983781407,Birmingham Edgbaston,2
-3.1527393031939877,3.532632461165327,0.7935404376123905,1.8656053233399943,-0.8456968550651919,-0.9673312601384472,-0.4411397929446403,-0.9616706634846629,-0.13177335442663698,-0.6296020377641081,-0.2767227502688469,0.21937605803084154,Birmingham Erdington,4
-8.595661474452061,6.44685735597759,-2.4080247542239563,-3.4869513788011637,-4.436705529944492,2.931982385010491,0.1837986271708729,-1.9236544509060842,1.7244780916167217,-0.4311011550383749,-2.3944839332724834,-1.7064657925545232,Birmingham Hall Green and Moseley,3
-4.714117043117035,7.227808004999983,0.9920548140542611,-0.48287024313863497,-3.883295947631174,0.5975538257602034,1.7554543279450108,0.20913875276237967,2.7511477825402157,0.13592849551037828,-0.9466076640015774,0.39105449216668103,Birmingham Hodge Hill and Solihull North,3
-12.087830563976844,4.785978784038777,2.2356258440161274,-0.9409526343888598,-2.5103638397363977,1.3186524439366376,-1.121034548905995,-1.1636379904526046,1.2555580879438268,-0.6628628413861362,-0.6865425027916824,-1.78858277254071,Birmingham Ladywood,3
-1.0453908220728485,1.6371069746776832,1.086083934869732,1.7707617304699514,-0.38368778902868067,-1.462622306436089,-0.027906617859253198,-1.3536164789373337,-0.5156976837365532,-0.019518668486319214,-0.11147993817455978,-0.1706755379371502,Birmingham Northfield,4
-8.844006511162597,8.13890599632962,-2.572519252028745,-2.143802513609643,-1.5755395834761652,-0.4400404189176933,-1.121333058670182,0.5807144164680437,-1.9500895377171548,0.544111250165139,0.7744619611317894,-1.0528469646193557,Birmingham Perry Barr,3
-3.961328355892366,0.5235956347984331,1.9456699514696603,-1.516341965808032,-0.09102636440558985,-0.2724258826266566,-0.13426456359223135,-1.3497582134674024,0.9338652154099182,-0.4875041941884987,0.9674386004492921,-0.09401484451373186,Birmingham Selly Oak,2
-5.749091005679571,6.664376661648993,-1.246237993448185,-1.475573042449694,-3.8317104703584848,1.716831354940156,-0.34998953008199113,-1.2700038982701296,0.09263504526859334,-0.5723326920724914,-1.1855034305408838,-0.4339969165412451,Birmingham Yardley,3
3.1994978563325978,1.2284977643843273,0.859303826482524,0.9054627642561336,0.5312089840726485,0.7489081998535227,-1.1592284390769105,-0.032068659430582264,0.20087570305056118,0.12295396185513126,0.7428744796910652,0.10597949042269779,Bishop Auckland,1
-4.804126425428994,7.261303561007186,-1.5533113851784057,-2.490570838674762,-2.229129386099219,1.5145325055023116,0.9930880975834561,-0.4548830350650303,1.7021147409567279,0.3389551413452241,-0.666546514716853,0.6634137345321247,Blackburn,3
-3.6306679385446685,3.5010928817492224,1.5957360311815376,2.2315490575236163,-1.3586219568830868,-0.4204738383793119,0.8546654035600852,0.5797225465756433,2.7709908463382784,-0.1831872179354409,0.6496694455858546,0.4930396496510755,Blackley and Middleton South,2
3.4811051824000927,0.698527056339991,0.39410218178218104,0.32196133200572785,0.6114098520449391,1.2070883544212998,-0.6463512561788952,1.0705539343755235,0.9903580845531958,-0.5350106545864496,0.39787473595838674,0.08421946994183897,Blackpool North and Fleetwood,6
1.2323097836310746,1.5427805809011208,2.3118835380279488,0.46857002279343674,0.9478911431663237,1.0908461768061082,-0.04242792897090843,0.8183926224184108,0.5910180608552604,-0.825096167809261,-0.01926705926041845,1.4389146801282666,Blackpool South,4
2.9683728606495317,0.47680816031845524,0.5239724964925898,0.4365111660336022,0.09436260834079019,0.10735998126063227,-0.7243905505410335,-0.579342857045166,-0.09226404463326819,0.3871898034270722,0.6376741642143006,0.011416416988544226,Blaydon and Consett,1
2.741852122508778,1.755332130451273,1.9612507410185405,0.510024860772923,0.4869473924863027,0.285203127019333,0.19602181046041295,0.25493979121869653,0.12016048102338502,0.6100862370429332,0.1792319871122313,0.4315132099789167,Blyth and Ashington,1
2.8551582954515156,0.13415794895455668,0.0016355234592950298,0.47086033413050693,0.5941271866024923,1.0757381179822663,-0.8217768331271422,0.29253747931906343,-0.5058327830769913,-0.7291622758663664,-0.29885949228415976,-0.23899786016273875,Bognor Regis and Littlehampton,6
2.9151154115211426,1.6771527955537033,1.2008484031453301,0.7732017058197045,0.5774132971410335,0.295379507637763,-0.3643016642399269,-0.981387259576591,-1.202778010883361,0.23419570550059002,-0.1947197966238672,0.11254053632572987,Bolsover,1
-0.728365381449307,2.994366169708209,-0.4866939438939171,0.2176905000977546,-0.6465536946107462,0.24871643988124295,-0.27355062912511335,-0.7253314795508647,0.6232760714589222,0.011731548178756197,0.13935897090706792,-0.07651820389532646,Bolton North East,4
-2.9582799679898524,5.021113596645466,0.4315159598322432,0.23286384143406133,-1.1231692353024476,0.14357832755551786,0.627881745282854,-0.5963376841407784,0.7773730879059353,0.050352166878690034,-0.32028121159463985,0.5275557490505416,Bolton South and Walkden,2
0.8895473862498914,0.8832226145515247,-1.9799597975657321,-0.18252233990300337,-0.5400763890743636,-0.05836065190128632,-0.8083122570629341,-0.9165635989492319,0.4635157922804383,-0.19427013966103152,0.6526999300141318,-0.10936783220185509,Bolton West,5
1.635195503820351,1.8598345187391296,1.6214061874289043,2.1413675786795956,0.3000237018104278,0.11073380220610873,-0.8052781424660828,0.6264327697673525,1.2685940172277281,0.5110221919261618,1.3680709393186807,0.5136846099718603,Bootle,1
2.3965030062148545,2.4815627173748047,1.1520027668141295,2.305762416345472,1.0248976760636708,1.2848130495477867,-1.1259397404155311,0.18736107789585313,-0.2464082783775765,-0.08090839160159519,-0.055249043514427346,0.7952275353870084,Boston and Skegness,4
-0.5787467367466896,-1.5498815103157115,0.4915080444511145,0.10003696281008596,0.46500050681076266,0.534819047433685,-0.0652905971773943,0.5836546969394009,0.5202444586336055,-1.032030577341425,-0.29919821071043384,0.961572963172545,Bournemouth East,4
-0.8816314268222089,-1.5641358367099996,1.9382124547940027,-0.7889970164261549,1.1525577178001751,0.8004151278123863,-0.8573849249986731,-0.7855343856513669,-0.7418242049164595,-1.521160707828229,-0.14205392726992894,0.4597115086875881,Bournemouth West,2
-0.03813749600234985,-1.2104843027693744,-0.9144094015041596,0.08927966590587538,0.12711196854139248,-1.1302940371279528,0.275825920964193,0.00873015566728022,-0.35430350249830656,-0.24256234474726476,-0.5331087303574867,1.0849790165604456,Bracknell,4
-5.395469736985837,7.646251317595152,-0.8406101637609418,-2.4509463619236356,-4.597691480198222,1.8062271924135964,0.6000598528537718,-1.686230306680473,0.5368026920196911,-0.6277000616475525,-1.695121339042694,0.6694482736474434,Bradford East,3
-1.6126211476177115,4.372707036150743,-0.23232259897594612,-0.5056985200180817,-1.6576782289010032,0.5244447473382097,0.2770247986532386,-1.9546385860815676,-0.30459934701189145,-0.6154599892133333,-1.243561686800819,0.707152570237781,Bradford South,2
-7.871737593820321,8.877797509587515,-1.1931243933985451,-4.027719206678825,-5.888247231747173,3.3044301232764823,1.1218104580125787,-1.149016857879125,2.847939134729097,-1.0310212496379072,-2.394987377575527,0.5262555529210361,Bradford West,3
2.6214087910931863,-0.03281342769160254,-0.3072180893045054,0.16220798473819564,-0.1267293430249735,-0.12016907135657628,0.08154176313362306,-0.41870295893007864,-0.7968085117711152,-0.325864134436145,-0.29391408339058167,-0.4360219537577066,Braintree,5
-10.232229150810436,0.862699909240577,-1.033463816681183,3.7977272866276395,1.0436370174770842,2.4139714953092692,-1.4340952255459671,-0.6444159486242816,1.8481372797850941,-1.360584004535251,-2.5374136178987006,-3.237902580088206,Brent East,3
-10.680686113964205,2.948796899448248,-4.8933330535780435,-1.2602590962452516,6.865438415309111,1.9729150159490063,-0.06918530569397699,2.636571381956719,2.4693673329128623,-1.2006835525044293,-0.7851484137419213,0.10768027387245088,Brent West,3
-8.049597366901038,0.5521860516450924,-4.240136623141786,-0.06466458147401243,2.965241454027638,0.0185394183100331,-0.8146206903600326,0.026200296799323883,-0.13719824838053,1.1080690200752348,-1.2878947126787705,0.06879143715046893,Brentford and Isleworth,3
1.5508554878300365,-1.2762623540890319,-2.4481033388861277,0.4972002898862152,-0.58946926324757,-0.3542326614125497,-0.3384171851180187,-0.5015064319376827,-0.140890611409987,-0.28859761288041247,0.5452353440083709,-0.5731807193054413,Brentwood and Ongar,5
2.7740775069783044,1.1990007147100976,0.7964711437260136,0.6531565466764598,0.5543093123888228,0.5907355312971757,-0.39077798872214525,-0.19772091500494243,-0.585699413227905,-0.21627704617810858,-0.27579021273341725,0.5419710608779646,Bridgwater,4
3.975145018448498,0.5999104398367726,0.09010559363916269,0.36466523903859865,0.730550726484983,1.5067060135602626,-1.2008053656628723,0.5198450926123779,0.030093788469237496,-0.509601361511159,0.05367108900588103,-0.26364067362824367,Bridlington and The Wolds,6
3.803715407963454,0.6365754922641776,-0.3977903602821234,0.2073747677781144,0.3562156464975217,0.7496835103139005,-1.1497838097986535,-0.849479922611001,-0.6581633671733146,-0.26109005162457816,0.06833240996537514,0.09009105562146247,Brigg and Immingham,6
-1.7861386955435425,-2.191236156430124,3.6612920039162526,-1.197321249042479,1.0783348336964764,0.18180872435257533,0.9257842552863577,1.0364114894569465,0.21313042458105316,-0.7376450618604075,-0.48771778299960183,-0.385552216545821,Brighton Kemptown and Peacehaven,2
-3.7510424982467354,-5.316246111575593,3.591914975507718,-3.2133776917849546,0.9888587248137715,-0.1906273470226246,0.517547001948132,-1.180356606439964,-1.2518491181553224,-1.832791480933339,-0.748916567372918,0.04827783260707776,Brighton Pavilion,2
-6.270548478881934,-6.4893993226692075,4.859131980524528,-4.704602945825412,1.2004600842632434,-0.04376092003325071,-0.4116573693531173,-1.67222317097845,-0.11439358625968649,-1.7317412395765077,0.7675940606829101,0.5659124094950044,Bristol Central,3
